user,(0; 0),(0; 230),(0; 273),(0; 290),(0; 289),(0; 275),(0; 239),(0; 232),(1; 0),(1; 805),(1; 809),(1; 807),(1; 808),(1; 694),(1; 696),(1; 707),(0; 235),(1; 708),(1; 709),(1; 706),(1; 806),(0; 231),(2; 0),(2; 552),(3; 0),(3; 294),(3; 296),(4; 0),(4; 441),(4; 447),(5; 0),(5; 338),(5; 344),(6; 0),(6; 316),(6; 325),(7; 0),(7; 403),(7; 407),(8; 0),(8; 424),(8; 438),(8; 425),(9; 0),(9; 288),(9; 289),(9; 307),(9; 218),(9; 226),(9; 246),(10; 0),(10; 557),(10; 558),(11; 0),(11; 536),(11; 562),(12; 0),(12; 401),(12; 410),(13; 0),(13; 443),(13; 457),(14; 0),(14; 18),(15; 0),(15; 372),(15; 374),(15; 391),(16; 0),(16; 531),(16; 536),(16; 537),(17; 5),(17; 2),(18; 0),(18; 608),(18; 612),(18; 635),(18; 611),(19; 0),(19; 89),(20; 0),(20; 422),(20; 428),(21; 0),(21; 462),(21; 465),(22; 0),(22; 809),(22; 819),(22; 770),(22; 783),(23; 0),(23; 306),(23; 313),(2; 574),(3; 319),(5; 371),(5; 457),(5; 459),(6; 318),(7; 373),(7; 378),(7; 404),(9; 315),(10; 573),(10; 609),(10; 567),(11; 566),(11; 568),(11; 583),(11; 612),(12; 422),(13; 451),(13; 450),(13; 453),(13; 454),(14; 13),(16; 556),(17; 89),(17; 15),(17; 14),(18; 650),(18; 648),(18; 649),(20; 424),(21; 464),(22; 815),(22; 802),(23; 311),(22; 773),(3; 297),(11; 540),(14; 691),(14; 731),(14; 698),(14; 720),(14; 714),(2; 613),(2; 633),(2; 577),(2; 575),(2; 623),(3; 332),(3; 339),(3; 334),(3; 295),(4; 471),(4; 497),(4; 496),(5; 534),(6; 283),(6; 310),(6; 312),(8; 465),(8; 479),(8; 478),(8; 475),(10; 619),(10; 621),(12; 434),(12; 437),(12; 451),(13; 483),(13; 484),(15; 417),(15; 424),(15; 452),(16; 478),(16; 518),(16; 481),(16; 482),(17; 609),(17; 627),(18; 652),(18; 689),(18; 681),(18; 661),(19; 776),(19; 790),(19; 781),(20; 458),(20; 473),(20; 481),(20; 467),(20; 463),(22; 830),(23; 344),(23; 346),(5; 510),(6; 327),(8; 480),(11; 549),(12; 448),(16; 520),(16; 532),(17; 631),(17; 610),(19; 784),(19; 66),(21; 497),(21; 501),(22; 784),(3; 351),(14; 732),(8; 442),(10; 653),(14; 2),(14; 5),(14; 696),(14; 723),(14; 693),(14; 728),(14; 700),(4; 444),(4; 480),(4; 491),(5; 528),(10; 654),(12; 441),(15; 432),(16; 479),(17; 4),(17; 629),(21; 483),(21; 500),(11; 613),(11; 539),(20; 423),(21; 522),(21; 521),(23; 310),(2; 621),(11; 596),(13; 448),(15; 413),(20; 430),(21; 484),(10; 656),(13; 514),(13; 502),(14; 692),(15; 418),(15; 423),(15; 435),(20; 462),(21; 498),(21; 513),(22; 814),(23; 345),occ_(0; 0),occ_(0; 230),occ_(0; 273),occ_(0; 290),occ_(0; 289),occ_(0; 275),occ_(0; 239),occ_(0; 232),occ_(1; 0),occ_(1; 805),occ_(1; 809),occ_(1; 807),occ_(1; 808),occ_(1; 694),occ_(1; 696),occ_(1; 707),occ_(0; 235),occ_(1; 708),occ_(1; 709),occ_(1; 706),occ_(1; 806),occ_(0; 231),occ_(2; 0),occ_(2; 552),occ_(3; 0),occ_(3; 294),occ_(3; 296),occ_(4; 0),occ_(4; 441),occ_(4; 447),occ_(5; 0),occ_(5; 338),occ_(5; 344),occ_(6; 0),occ_(6; 316),occ_(6; 325),occ_(7; 0),occ_(7; 403),occ_(7; 407),occ_(8; 0),occ_(8; 424),occ_(8; 438),occ_(8; 425),occ_(9; 0),occ_(9; 288),occ_(9; 289),occ_(9; 307),occ_(9; 218),occ_(9; 226),occ_(9; 246),occ_(10; 0),occ_(10; 557),occ_(10; 558),occ_(11; 0),occ_(11; 536),occ_(11; 562),occ_(12; 0),occ_(12; 401),occ_(12; 410),occ_(13; 0),occ_(13; 443),occ_(13; 457),occ_(14; 0),occ_(14; 18),occ_(15; 0),occ_(15; 372),occ_(15; 374),occ_(15; 391),occ_(16; 0),occ_(16; 531),occ_(16; 536),occ_(16; 537),occ_(17; 5),occ_(17; 2),occ_(18; 0),occ_(18; 608),occ_(18; 612),occ_(18; 635),occ_(18; 611),occ_(19; 0),occ_(19; 89),occ_(20; 0),occ_(20; 422),occ_(20; 428),occ_(21; 0),occ_(21; 462),occ_(21; 465),occ_(22; 0),occ_(22; 809),occ_(22; 819),occ_(22; 770),occ_(22; 783),occ_(23; 0),occ_(23; 306),occ_(23; 313),occ_(2; 574),occ_(3; 319),occ_(5; 371),occ_(5; 457),occ_(5; 459),occ_(6; 318),occ_(7; 373),occ_(7; 378),occ_(7; 404),occ_(9; 315),occ_(10; 573),occ_(10; 609),occ_(10; 567),occ_(11; 566),occ_(11; 568),occ_(11; 583),occ_(11; 612),occ_(12; 422),occ_(13; 451),occ_(13; 450),occ_(13; 453),occ_(13; 454),occ_(14; 13),occ_(16; 556),occ_(17; 89),occ_(17; 15),occ_(17; 14),occ_(18; 650),occ_(18; 648),occ_(18; 649),occ_(20; 424),occ_(21; 464),occ_(22; 815),occ_(22; 802),occ_(23; 311),occ_(22; 773),occ_(3; 297),occ_(11; 540),occ_(14; 691),occ_(14; 731),occ_(14; 698),occ_(14; 720),occ_(14; 714),occ_(2; 613),occ_(2; 633),occ_(2; 577),occ_(2; 575),occ_(2; 623),occ_(3; 332),occ_(3; 339),occ_(3; 334),occ_(3; 295),occ_(4; 471),occ_(4; 497),occ_(4; 496),occ_(5; 534),occ_(6; 283),occ_(6; 310),occ_(6; 312),occ_(8; 465),occ_(8; 479),occ_(8; 478),occ_(8; 475),occ_(10; 619),occ_(10; 621),occ_(12; 434),occ_(12; 437),occ_(12; 451),occ_(13; 483),occ_(13; 484),occ_(15; 417),occ_(15; 424),occ_(15; 452),occ_(16; 478),occ_(16; 518),occ_(16; 481),occ_(16; 482),occ_(17; 609),occ_(17; 627),occ_(18; 652),occ_(18; 689),occ_(18; 681),occ_(18; 661),occ_(19; 776),occ_(19; 790),occ_(19; 781),occ_(20; 458),occ_(20; 473),occ_(20; 481),occ_(20; 467),occ_(20; 463),occ_(22; 830),occ_(23; 344),occ_(23; 346),occ_(5; 510),occ_(6; 327),occ_(8; 480),occ_(11; 549),occ_(12; 448),occ_(16; 520),occ_(16; 532),occ_(17; 631),occ_(17; 610),occ_(19; 784),occ_(19; 66),occ_(21; 497),occ_(21; 501),occ_(22; 784),occ_(3; 351),occ_(14; 732),occ_(8; 442),occ_(10; 653),occ_(14; 2),occ_(14; 5),occ_(14; 696),occ_(14; 723),occ_(14; 693),occ_(14; 728),occ_(14; 700),occ_(4; 444),occ_(4; 480),occ_(4; 491),occ_(5; 528),occ_(10; 654),occ_(12; 441),occ_(15; 432),occ_(16; 479),occ_(17; 4),occ_(17; 629),occ_(21; 483),occ_(21; 500),occ_(11; 613),occ_(11; 539),occ_(20; 423),occ_(21; 522),occ_(21; 521),occ_(23; 310),occ_(2; 621),occ_(11; 596),occ_(13; 448),occ_(15; 413),occ_(20; 430),occ_(21; 484),occ_(10; 656),occ_(13; 514),occ_(13; 502),occ_(14; 692),occ_(15; 418),occ_(15; 423),occ_(15; 435),occ_(20; 462),occ_(21; 498),occ_(21; 513),occ_(22; 814),occ_(23; 345),avg_(0; 0),avg_(0; 230),avg_(0; 273),avg_(0; 290),avg_(0; 289),avg_(0; 275),avg_(0; 239),avg_(0; 232),avg_(1; 0),avg_(1; 805),avg_(1; 809),avg_(1; 807),avg_(1; 808),avg_(1; 694),avg_(1; 696),avg_(1; 707),avg_(0; 235),avg_(1; 708),avg_(1; 709),avg_(1; 706),avg_(1; 806),avg_(0; 231),avg_(2; 0),avg_(2; 552),avg_(3; 0),avg_(3; 294),avg_(3; 296),avg_(4; 0),avg_(4; 441),avg_(4; 447),avg_(5; 0),avg_(5; 338),avg_(5; 344),avg_(6; 0),avg_(6; 316),avg_(6; 325),avg_(7; 0),avg_(7; 403),avg_(7; 407),avg_(8; 0),avg_(8; 424),avg_(8; 438),avg_(8; 425),avg_(9; 0),avg_(9; 288),avg_(9; 289),avg_(9; 307),avg_(9; 218),avg_(9; 226),avg_(9; 246),avg_(10; 0),avg_(10; 557),avg_(10; 558),avg_(11; 0),avg_(11; 536),avg_(11; 562),avg_(12; 0),avg_(12; 401),avg_(12; 410),avg_(13; 0),avg_(13; 443),avg_(13; 457),avg_(14; 0),avg_(14; 18),avg_(15; 0),avg_(15; 372),avg_(15; 374),avg_(15; 391),avg_(16; 0),avg_(16; 531),avg_(16; 536),avg_(16; 537),avg_(17; 5),avg_(17; 2),avg_(18; 0),avg_(18; 608),avg_(18; 612),avg_(18; 635),avg_(18; 611),avg_(19; 0),avg_(19; 89),avg_(20; 0),avg_(20; 422),avg_(20; 428),avg_(21; 0),avg_(21; 462),avg_(21; 465),avg_(22; 0),avg_(22; 809),avg_(22; 819),avg_(22; 770),avg_(22; 783),avg_(23; 0),avg_(23; 306),avg_(23; 313),avg_(2; 574),avg_(3; 319),avg_(5; 371),avg_(5; 457),avg_(5; 459),avg_(6; 318),avg_(7; 373),avg_(7; 378),avg_(7; 404),avg_(9; 315),avg_(10; 573),avg_(10; 609),avg_(10; 567),avg_(11; 566),avg_(11; 568),avg_(11; 583),avg_(11; 612),avg_(12; 422),avg_(13; 451),avg_(13; 450),avg_(13; 453),avg_(13; 454),avg_(14; 13),avg_(16; 556),avg_(17; 89),avg_(17; 15),avg_(17; 14),avg_(18; 650),avg_(18; 648),avg_(18; 649),avg_(20; 424),avg_(21; 464),avg_(22; 815),avg_(22; 802),avg_(23; 311),avg_(22; 773),avg_(3; 297),avg_(11; 540),avg_(14; 691),avg_(14; 731),avg_(14; 698),avg_(14; 720),avg_(14; 714),avg_(2; 613),avg_(2; 633),avg_(2; 577),avg_(2; 575),avg_(2; 623),avg_(3; 332),avg_(3; 339),avg_(3; 334),avg_(3; 295),avg_(4; 471),avg_(4; 497),avg_(4; 496),avg_(5; 534),avg_(6; 283),avg_(6; 310),avg_(6; 312),avg_(8; 465),avg_(8; 479),avg_(8; 478),avg_(8; 475),avg_(10; 619),avg_(10; 621),avg_(12; 434),avg_(12; 437),avg_(12; 451),avg_(13; 483),avg_(13; 484),avg_(15; 417),avg_(15; 424),avg_(15; 452),avg_(16; 478),avg_(16; 518),avg_(16; 481),avg_(16; 482),avg_(17; 609),avg_(17; 627),avg_(18; 652),avg_(18; 689),avg_(18; 681),avg_(18; 661),avg_(19; 776),avg_(19; 790),avg_(19; 781),avg_(20; 458),avg_(20; 473),avg_(20; 481),avg_(20; 467),avg_(20; 463),avg_(22; 830),avg_(23; 344),avg_(23; 346),avg_(5; 510),avg_(6; 327),avg_(8; 480),avg_(11; 549),avg_(12; 448),avg_(16; 520),avg_(16; 532),avg_(17; 631),avg_(17; 610),avg_(19; 784),avg_(19; 66),avg_(21; 497),avg_(21; 501),avg_(22; 784),avg_(3; 351),avg_(14; 732),avg_(8; 442),avg_(10; 653),avg_(14; 2),avg_(14; 5),avg_(14; 696),avg_(14; 723),avg_(14; 693),avg_(14; 728),avg_(14; 700),avg_(4; 444),avg_(4; 480),avg_(4; 491),avg_(5; 528),avg_(10; 654),avg_(12; 441),avg_(15; 432),avg_(16; 479),avg_(17; 4),avg_(17; 629),avg_(21; 483),avg_(21; 500),avg_(11; 613),avg_(11; 539),avg_(20; 423),avg_(21; 522),avg_(21; 521),avg_(23; 310),avg_(2; 621),avg_(11; 596),avg_(13; 448),avg_(15; 413),avg_(20; 430),avg_(21; 484),avg_(10; 656),avg_(13; 514),avg_(13; 502),avg_(14; 692),avg_(15; 418),avg_(15; 423),avg_(15; 435),avg_(20; 462),avg_(21; 498),avg_(21; 513),avg_(22; 814),avg_(23; 345),(0; 0; 0),(0; 230; 0),(0; 239; 0),(0; 0; 230),(0; 230; 230),(0; 239; 230),(0; 0; 239),(0; 230; 239),(0; 239; 239),(0; 0; 273),(0; 0; 290),(0; 273; 0),(0; 290; 0),(0; 273; 273),(0; 290; 273),(0; 273; 290),(0; 290; 290),(0; 0; 275),(0; 273; 275),(0; 290; 275),(0; 275; 0),(0; 275; 273),(0; 275; 275),(0; 273; 230),(0; 275; 230),(7; 0; 0),(10; 0; 0),(11; 0; 0),(13; 0; 0),(22; 0; 0),(23; 0; 0),(23; 306; 0),(23; 313; 0),(23; 0; 306),(23; 306; 306),(23; 313; 306),(23; 0; 313),(23; 306; 313),(23; 313; 313),score,wrong
4,7.4,2.5,3.188888889,2.8,0.077777778,0.311111111,1.366666667,0.277777778,39.07777778,12.27777778,9.288888889,0.722222222,1.333333333,4.522222222,2.622222222,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,3,1,4,1,1,550,132,108,1,2,61,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4625,0.833333333,0.398611111,0.933333333,0.077777778,0.077777778,1.366666667,0.277777778,0.071050505,0.093013468,0.08600823,0.722222222,0.666666667,0.074134791,0.058271605,0.155555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,2,0,0,0,0,0,8,3,8,3,7,3,2,2,4,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
7,24.87777778,18.52222222,0.255555556,0,0,0.255555556,18,0.522222222,123.4777778,12.84444444,12.44444444,0,0.266666667,0.822222222,0.822222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,1,0,0,1,9,1,2457,234,225,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995111111,1.852222222,0.255555556,0,0,0.255555556,2,0.522222222,0.050255506,0.054890788,0.055308642,0,0.044444444,0.411111111,0.411111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,9,9,8,8,8,8,8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
9,67.34444444,3.844444444,0,0,0,0,1.711111111,0,995.6,213.2111111,108.2666667,28.81111111,54.78888889,214.8777778,134.5222222,0,2.133333333,3.155555556,49.32222222,12.66666667,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,11,0,2094,240,139,36,35,105,80,0,1,2,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772222222,0.32037037,0,0,0,0,0.155555556,0,0.475453677,0.88837963,0.778896882,0.800308642,1.565396825,2.046455026,1.681527778,0,2.133333333,1.577777778,4.110185185,2.533333333,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
